transaction_id,customer_id,merchant_id,amount,currency,payment_method,bank,transaction_time,status,failure_reason,checkout_completed,subscription_flag
TXN_003746,CUST_01714,MER_0012,10690.56,INR,UPI,SBI,2026-08-01 11:02:00,success,,True,True
TXN_003747,CUST_01612,MER_0038,11460.8,INR,Card,HDFC,2026-08-06 23:52:00,success,,True,True
TXN_003748,CUST_00517,MER_0043,2997.1,INR,Wallet,HDFC,2026-08-12 17:27:00,failed,bank_declined,True,False
TXN_003749,CUST_00659,MER_0031,5566.53,INR,NetBanking,YES,2026-07-19 23:37:00,success,,True,False
TXN_003750,CUST_01053,MER_0046,5859.61,INR,Card,KOTAK,2026-07-20 17:37:00,failed,authentication_failure,False,True
TXN_003751,CUST_00180,MER_0012,1601.6,INR,Card,SBI,2026-07-14 08:01:00,success,,True,False
TXN_003752,CUST_01838,MER_0024,847.36,INR,Card,YES,2026-07-31 16:59:00,success,,True,False
TXN_003753,CUST_01804,MER_0009,3385.48,INR,UPI,SBI,2026-08-04 16:27:00,success,,True,False
TXN_003754,CUST_01676,MER_0001,4160.13,INR,UPI,YES,2026-08-07 14:56:00,success,,True,False
TXN_003755,CUST_00091,MER_0031,828.87,INR,UPI,YES,2026-08-10 06:13:00,success,,True,True
TXN_003756,CUST_01295,MER_0027,1695.68,INR,UPI,YES,2026-08-06 20:21:00,failed,bank_declined,False,False
TXN_003757,CUST_00693,MER_0048,1189.11,INR,UPI,HDFC,2026-08-18 05:48:00,failed,bank_timeout,True,False
TXN_003758,CUST_00043,MER_0037,1357.25,INR,UPI,ICICI,2026-08-26 12:22:00,success,,True,False
TXN_003759,CUST_00796,MER_0025,1918.58,INR,UPI,SBI,2026-08-16 00:21:00,success,,True,False
TXN_003760,CUST_01276,MER_0048,663.91,INR,UPI,AXIS,2026-07-12 17:50:00,success,,True,False
TXN_003761,CUST_01389,MER_0030,2834.42,INR,NetBanking,SBI,2026-08-16 14:10:00,success,,True,False
TXN_003762,CUST_01995,MER_0012,2355.67,INR,Card,HDFC,2026-07-17 20:48:00,success,,True,False
TXN_003763,CUST_01606,MER_0043,1362.17,INR,UPI,ICICI,2026-07-07 19:33:00,success,,True,False
TXN_003764,CUST_00428,MER_0029,2098.1,INR,UPI,YES,2026-07-20 08:43:00,failed,authentication_failure,True,False
TXN_003765,CUST_01774,MER_0002,1271.69,INR,UPI,AXIS,2026-07-13 13:18:00,failed,authentication_failure,True,True
TXN_003766,CUST_00208,MER_0048,10347.08,INR,Wallet,YES,2026-08-24 22:07:00,failed,network_error,False,True
TXN_003767,CUST_01274,MER_0045,2258.81,INR,Card,YES,2026-08-10 22:53:00,success,,True,False
TXN_003768,CUST_01462,MER_0011,5478.97,INR,UPI,YES,2026-08-26 05:34:00,success,,True,False
TXN_003769,CUST_01922,MER_0048,41078.66,INR,Card,AXIS,2026-07-30 16:00:00,success,,True,False
TXN_003770,CUST_00244,MER_0034,901.82,INR,Card,YES,2026-08-19 01:15:00,success,,True,False
TXN_003771,CUST_00770,MER_0038,3497.7,INR,NetBanking,AXIS,2026-08-08 20:31:00,success,,True,False
TXN_003772,CUST_01406,MER_0036,1385.7,INR,UPI,AXIS,2026-07-01 01:41:00,success,,True,False
TXN_003773,CUST_01740,MER_0050,1586.0,INR,Card,HDFC,2026-07-14 04:23:00,success,,True,False
TXN_003774,CUST_01544,MER_0017,1371.73,INR,UPI,ICICI,2026-07-05 08:31:00,success,,True,False
TXN_003775,CUST_01244,MER_0019,991.75,INR,UPI,AXIS,2026-07-31 02:51:00,success,,True,False
TXN_003776,CUST_00066,MER_0034,2361.3,INR,UPI,YES,2026-08-10 22:03:00,success,,True,False
TXN_003777,CUST_00177,MER_0027,750.24,INR,Card,AXIS,2026-07-28 22:44:00,success,,True,False
TXN_003778,CUST_01785,MER_0039,5205.37,INR,UPI,ICICI,2026-08-14 12:34:00,success,,True,True
TXN_003779,CUST_01928,MER_0021,2550.39,INR,Card,YES,2026-07-02 14:55:00,failed,bank_declined,True,True
TXN_003780,CUST_01728,MER_0010,1680.84,INR,Card,AXIS,2026-08-03 20:54:00,success,,True,False
TXN_003781,CUST_00552,MER_0013,1819.35,INR,UPI,KOTAK,2026-08-11 13:59:00,success,,True,False
TXN_003782,CUST_00577,MER_0034,3071.9,INR,Card,YES,2026-08-01 09:04:00,success,,True,False
TXN_003783,CUST_01502,MER_0003,961.75,INR,UPI,ICICI,2026-08-03 08:22:00,failed,bank_timeout,False,False
TXN_003784,CUST_01395,MER_0048,1226.98,INR,UPI,SBI,2026-08-18 00:52:00,success,,True,False
TXN_003785,CUST_01642,MER_0042,1196.97,INR,UPI,KOTAK,2026-07-01 03:42:00,failed,authentication_failure,True,False
TXN_003786,CUST_01767,MER_0017,7125.69,INR,UPI,HDFC,2026-08-07 07:14:00,success,,True,False
TXN_003787,CUST_01773,MER_0036,1409.19,INR,Wallet,AXIS,2026-07-13 13:06:00,success,,True,False
TXN_003788,CUST_00421,MER_0022,6190.06,INR,UPI,ICICI,2026-07-15 10:15:00,success,,True,False
TXN_003789,CUST_01416,MER_0037,5738.96,INR,UPI,ICICI,2026-07-13 16:22:00,success,,True,False
TXN_003790,CUST_00186,MER_0045,872.36,INR,UPI,ICICI,2026-08-02 03:54:00,success,,True,True
TXN_003791,CUST_00421,MER_0012,1021.75,INR,UPI,SBI,2026-07-14 18:45:00,success,,True,False
TXN_003792,CUST_01482,MER_0021,18928.09,INR,UPI,ICICI,2026-07-08 20:29:00,failed,bank_timeout,True,False
TXN_003793,CUST_01918,MER_0037,2379.83,INR,UPI,KOTAK,2026-07-05 09:12:00,success,,True,False
TXN_003794,CUST_01863,MER_0016,2998.59,INR,Wallet,AXIS,2026-07-25 00:32:00,success,,True,False
TXN_003795,CUST_01931,MER_0021,1473.39,INR,Card,KOTAK,2026-08-05 03:10:00,success,,True,False
TXN_003796,CUST_01210,MER_0015,3449.15,INR,UPI,SBI,2026-07-14 20:57:00,success,,True,False
TXN_003797,CUST_01758,MER_0034,1375.06,INR,UPI,SBI,2026-08-02 20:19:00,success,,True,False
TXN_003798,CUST_01935,MER_0024,480.16,INR,UPI,ICICI,2026-07-08 21:33:00,success,,True,False
TXN_003799,CUST_01062,MER_0017,847.89,INR,Wallet,YES,2026-08-08 13:19:00,failed,network_error,True,False
TXN_003800,CUST_01976,MER_0029,987.47,INR,Card,HDFC,2026-07-10 07:35:00,success,,True,False
TXN_003801,CUST_01947,MER_0024,2312.72,INR,UPI,HDFC,2026-08-20 21:11:00,failed,network_error,True,False
TXN_003802,CUST_01665,MER_0009,1305.21,INR,Card,KOTAK,2026-07-03 21:49:00,success,,True,False
TXN_003803,CUST_01551,MER_0038,4829.66,INR,UPI,SBI,2026-07-23 03:52:00,success,,True,False
TXN_003804,CUST_01394,MER_0024,2974.96,INR,UPI,SBI,2026-08-16 19:21:00,failed,bank_timeout,True,True
TXN_003805,CUST_01137,MER_0004,4930.38,INR,Card,AXIS,2026-07-22 08:04:00,failed,network_error,True,False
TXN_003806,CUST_01122,MER_0038,7763.98,INR,Card,HDFC,2026-08-06 13:30:00,success,,True,True
TXN_003807,CUST_01247,MER_0047,1689.37,INR,Card,KOTAK,2026-07-26 00:00:00,success,,True,False
TXN_003808,CUST_00587,MER_0041,1730.72,INR,UPI,AXIS,2026-08-02 22:14:00,success,,True,True
TXN_003809,CUST_01800,MER_0031,861.88,INR,Wallet,AXIS,2026-08-24 14:30:00,failed,bank_declined,True,False
TXN_003810,CUST_01776,MER_0025,5280.71,INR,UPI,KOTAK,2026-08-01 22:26:00,success,,True,False
TXN_003811,CUST_00334,MER_0021,6904.92,INR,Wallet,HDFC,2026-08-20 01:53:00,success,,True,False
TXN_003812,CUST_01680,MER_0043,5261.88,INR,UPI,YES,2026-07-09 20:30:00,success,,True,False
TXN_003813,CUST_01083,MER_0047,580.94,INR,Wallet,YES,2026-07-02 23:25:00,failed,insufficient_funds,True,False
TXN_003814,CUST_01003,MER_0034,560.7,INR,UPI,SBI,2026-07-25 08:06:00,failed,bank_declined,True,False
TXN_003815,CUST_01748,MER_0038,1818.51,INR,Card,YES,2026-08-20 15:05:00,failed,bank_declined,True,True
TXN_003816,CUST_00956,MER_0033,840.54,INR,UPI,AXIS,2026-07-22 10:45:00,success,,True,False
TXN_003817,CUST_01036,MER_0001,6228.77,INR,UPI,YES,2026-07-26 11:33:00,success,,True,False
TXN_003818,CUST_00372,MER_0034,755.98,INR,UPI,KOTAK,2026-07-24 01:08:00,success,,True,False
TXN_003819,CUST_01535,MER_0023,1429.72,INR,UPI,ICICI,2026-08-24 01:33:00,success,,True,False
TXN_003820,CUST_01044,MER_0005,1098.31,INR,Card,KOTAK,2026-07-07 10:50:00,success,,True,False
TXN_003821,CUST_00212,MER_0002,599.79,INR,NetBanking,ICICI,2026-07-31 17:46:00,success,,True,False
TXN_003822,CUST_00910,MER_0036,2632.32,INR,Card,HDFC,2026-07-19 19:34:00,failed,authentication_failure,True,False
TXN_003823,CUST_00335,MER_0003,20609.85,INR,NetBanking,KOTAK,2026-07-24 18:06:00,failed,network_error,True,False
TXN_003824,CUST_00333,MER_0008,5963.1,INR,UPI,ICICI,2026-07-13 18:17:00,success,,True,False
TXN_003825,CUST_01368,MER_0003,2938.56,INR,Wallet,AXIS,2026-07-31 12:40:00,success,,True,False
TXN_003826,CUST_00199,MER_0029,3637.7,INR,Card,YES,2026-08-18 11:09:00,failed,bank_declined,True,False
TXN_003827,CUST_00661,MER_0023,2852.82,INR,Wallet,SBI,2026-07-03 06:06:00,success,,True,False
TXN_003828,CUST_01531,MER_0035,3751.77,INR,Card,YES,2026-08-02 18:42:00,failed,bank_declined,False,False
TXN_003829,CUST_00649,MER_0049,2293.89,INR,UPI,AXIS,2026-08-10 05:05:00,failed,bank_timeout,True,True
TXN_003830,CUST_00644,MER_0016,4727.36,INR,UPI,AXIS,2026-07-01 17:51:00,success,,True,False
TXN_003831,CUST_01969,MER_0008,1040.21,INR,UPI,YES,2026-07-24 21:29:00,success,,True,False
TXN_003832,CUST_01706,MER_0042,2342.01,INR,UPI,YES,2026-07-18 15:02:00,success,,True,False
TXN_003833,CUST_00337,MER_0003,11266.67,INR,NetBanking,SBI,2026-07-22 18:50:00,success,,True,False
TXN_003834,CUST_00860,MER_0038,6193.45,INR,UPI,YES,2026-07-31 00:47:00,success,,True,False
TXN_003835,CUST_01895,MER_0044,7182.07,INR,UPI,YES,2026-07-25 10:35:00,success,,True,False
TXN_003836,CUST_00740,MER_0022,2488.77,INR,UPI,SBI,2026-08-17 23:45:00,success,,True,False
TXN_003837,CUST_01830,MER_0003,3155.17,INR,Wallet,ICICI,2026-08-20 22:22:00,success,,True,False
TXN_003838,CUST_00553,MER_0019,5441.39,INR,UPI,ICICI,2026-07-20 12:23:00,success,,True,False
TXN_003839,CUST_01377,MER_0007,8503.26,INR,UPI,KOTAK,2026-08-16 07:32:00,failed,bank_timeout,True,False
TXN_003840,CUST_00683,MER_0040,852.05,INR,Card,YES,2026-07-27 13:42:00,success,,True,False
TXN_003841,CUST_00666,MER_0050,6957.36,INR,UPI,HDFC,2026-07-17 12:11:00,failed,authentication_failure,True,True
TXN_003842,CUST_00908,MER_0032,1425.99,INR,Card,SBI,2026-07-07 10:17:00,failed,expired_card,True,False
TXN_003843,CUST_00985,MER_0001,1565.54,INR,Wallet,KOTAK,2026-07-08 13:35:00,success,,True,False
TXN_003844,CUST_01099,MER_0036,794.81,INR,UPI,HDFC,2026-07-15 21:23:00,success,,True,False
TXN_003845,CUST_01657,MER_0044,13002.22,INR,UPI,HDFC,2026-07-24 01:51:00,failed,bank_timeout,True,False
TXN_003846,CUST_01246,MER_0009,2330.04,INR,UPI,KOTAK,2026-08-02 15:26:00,success,,True,False
TXN_003847,CUST_00369,MER_0049,3906.75,INR,Wallet,KOTAK,2026-07-23 17:00:00,success,,True,False
TXN_003848,CUST_01925,MER_0020,5270.48,INR,UPI,SBI,2026-07-03 18:57:00,failed,network_error,True,False
TXN_003849,CUST_00643,MER_0022,5761.18,INR,Card,HDFC,2026-07-28 01:15:00,success,,True,True
TXN_003850,CUST_00795,MER_0006,1473.39,INR,UPI,SBI,2026-07-29 02:59:00,success,,True,False
TXN_003851,CUST_01258,MER_0017,1923.12,INR,UPI,HDFC,2026-07-24 06:19:00,success,,True,False
TXN_003852,CUST_01056,MER_0044,4515.29,INR,Card,YES,2026-08-10 04:53:00,success,,True,False
TXN_003853,CUST_00904,MER_0039,1600.53,INR,UPI,SBI,2026-07-17 02:56:00,success,,True,False
TXN_003854,CUST_00342,MER_0008,2430.65,INR,NetBanking,YES,2026-08-22 15:48:00,success,,True,False
TXN_003855,CUST_00004,MER_0032,3357.7,INR,NetBanking,ICICI,2026-07-02 20:34:00,failed,network_error,True,False
TXN_003856,CUST_01750,MER_0031,588.66,INR,Card,HDFC,2026-08-15 16:35:00,failed,bank_declined,True,False
TXN_003857,CUST_00896,MER_0023,2024.38,INR,UPI,ICICI,2026-07-21 12:03:00,success,,True,True
TXN_003858,CUST_01898,MER_0010,4298.26,INR,NetBanking,AXIS,2026-08-16 05:12:00,success,,True,False
TXN_003859,CUST_01471,MER_0008,4543.92,INR,NetBanking,SBI,2026-07-23 02:28:00,success,,True,False
TXN_003860,CUST_01438,MER_0018,8833.72,INR,Wallet,YES,2026-07-24 04:49:00,success,,True,False
TXN_003861,CUST_01820,MER_0026,7206.67,INR,NetBanking,KOTAK,2026-08-10 02:06:00,success,,True,False
TXN_003862,CUST_01910,MER_0034,7167.11,INR,Wallet,YES,2026-07-01 14:58:00,failed,bank_timeout,True,False
TXN_003863,CUST_00262,MER_0034,3081.29,INR,Wallet,YES,2026-08-20 08:28:00,failed,network_error,True,False
TXN_003864,CUST_00691,MER_0040,4906.19,INR,UPI,KOTAK,2026-08-20 17:21:00,success,,True,False
TXN_003865,CUST_01623,MER_0019,4383.77,INR,Card,KOTAK,2026-07-29 21:51:00,success,,True,False
TXN_003866,CUST_00729,MER_0044,1905.97,INR,UPI,KOTAK,2026-07-19 09:09:00,success,,True,True
TXN_003867,CUST_01221,MER_0013,3374.02,INR,UPI,SBI,2026-08-10 16:53:00,failed,authentication_failure,True,False
TXN_003868,CUST_00371,MER_0015,1232.57,INR,UPI,AXIS,2026-07-29 22:03:00,success,,True,False
TXN_003869,CUST_00851,MER_0013,6852.5,INR,UPI,HDFC,2026-08-15 07:02:00,success,,True,False
TXN_003870,CUST_00003,MER_0001,2550.79,INR,UPI,SBI,2026-07-03 07:04:00,success,,True,False
TXN_003871,CUST_00458,MER_0013,12568.72,INR,UPI,SBI,2026-08-20 22:41:00,success,,True,False
TXN_003872,CUST_00184,MER_0002,664.88,INR,UPI,AXIS,2026-07-18 18:27:00,success,,True,True
TXN_003873,CUST_00240,MER_0009,1563.34,INR,Card,HDFC,2026-08-25 20:22:00,failed,expired_card,True,False
TXN_003874,CUST_01567,MER_0050,6062.67,INR,NetBanking,ICICI,2026-08-06 16:31:00,success,,True,True
TXN_003875,CUST_01767,MER_0016,3359.59,INR,UPI,HDFC,2026-08-25 10:50:00,success,,True,True
TXN_003876,CUST_00071,MER_0025,3128.72,INR,Card,HDFC,2026-08-02 14:20:00,success,,True,False
TXN_003877,CUST_01593,MER_0023,990.48,INR,UPI,AXIS,2026-07-03 04:49:00,success,,True,False
TXN_003878,CUST_00176,MER_0010,967.24,INR,UPI,AXIS,2026-08-05 21:48:00,success,,True,True
TXN_003879,CUST_01997,MER_0022,3158.98,INR,UPI,KOTAK,2026-08-14 04:59:00,success,,True,False
TXN_003880,CUST_01677,MER_0007,819.52,INR,Wallet,ICICI,2026-07-22 01:28:00,success,,True,True
TXN_003881,CUST_01123,MER_0034,1594.79,INR,UPI,HDFC,2026-07-21 16:23:00,success,,True,False
TXN_003882,CUST_01138,MER_0042,3643.62,INR,UPI,ICICI,2026-08-15 20:59:00,success,,True,True
TXN_003883,CUST_01590,MER_0040,1112.25,INR,UPI,SBI,2026-07-12 14:25:00,success,,True,False
TXN_003884,CUST_01837,MER_0004,8815.66,INR,Wallet,ICICI,2026-07-27 18:51:00,failed,network_error,False,False
TXN_003885,CUST_01097,MER_0013,694.27,INR,UPI,YES,2026-07-30 02:49:00,success,,True,False
TXN_003886,CUST_01893,MER_0002,1157.6,INR,UPI,HDFC,2026-08-08 05:17:00,failed,bank_timeout,True,False
TXN_003887,CUST_01951,MER_0042,1304.96,INR,Wallet,AXIS,2026-07-19 17:31:00,success,,True,False
TXN_003888,CUST_00285,MER_0040,4505.76,INR,Card,KOTAK,2026-08-23 18:04:00,success,,True,True
TXN_003889,CUST_01707,MER_0030,1752.65,INR,UPI,HDFC,2026-08-26 11:16:00,success,,True,True
TXN_003890,CUST_01605,MER_0014,3528.53,INR,UPI,KOTAK,2026-07-30 22:53:00,success,,True,False
TXN_003891,CUST_01967,MER_0017,722.08,INR,UPI,SBI,2026-08-07 22:53:00,success,,True,False
TXN_003892,CUST_01762,MER_0019,4621.06,INR,UPI,SBI,2026-07-19 08:00:00,success,,True,False
TXN_003893,CUST_00378,MER_0020,1565.42,INR,UPI,SBI,2026-07-30 18:38:00,failed,network_error,True,False
TXN_003894,CUST_01557,MER_0034,2265.84,INR,UPI,SBI,2026-07-24 21:47:00,success,,True,False
TXN_003895,CUST_00962,MER_0022,882.5,INR,Card,KOTAK,2026-08-01 12:19:00,failed,network_error,True,False
TXN_003896,CUST_01563,MER_0029,5293.5,INR,Card,HDFC,2026-08-10 02:39:00,success,,True,False
TXN_003897,CUST_00293,MER_0046,3358.31,INR,Card,SBI,2026-07-13 07:09:00,failed,bank_declined,True,False
TXN_003898,CUST_01262,MER_0002,3164.42,INR,UPI,KOTAK,2026-08-13 06:49:00,success,,True,False
TXN_003899,CUST_01000,MER_0012,2736.38,INR,UPI,AXIS,2026-07-11 05:56:00,success,,True,False
TXN_003900,CUST_01532,MER_0037,613.51,INR,UPI,AXIS,2026-08-17 09:25:00,failed,network_error,True,False
TXN_003901,CUST_00318,MER_0010,2387.72,INR,UPI,HDFC,2026-07-05 16:13:00,failed,network_error,True,False
TXN_003902,CUST_01519,MER_0043,4228.34,INR,Card,SBI,2026-07-02 18:54:00,failed,network_error,True,False
TXN_003903,CUST_01829,MER_0041,3936.43,INR,UPI,AXIS,2026-07-15 12:27:00,success,,True,True
TXN_003904,CUST_00476,MER_0028,1381.54,INR,UPI,ICICI,2026-07-17 03:44:00,failed,authentication_failure,True,True
TXN_003905,CUST_01539,MER_0048,2948.28,INR,UPI,ICICI,2026-07-19 19:50:00,failed,bank_timeout,False,False
TXN_003906,CUST_00564,MER_0022,1794.52,INR,UPI,ICICI,2026-08-15 16:55:00,success,,True,False
TXN_003907,CUST_00739,MER_0032,2070.17,INR,Card,YES,2026-08-19 11:52:00,failed,network_error,True,False
TXN_003908,CUST_00738,MER_0016,461.93,INR,UPI,HDFC,2026-07-21 03:52:00,failed,bank_timeout,True,True
TXN_003909,CUST_01997,MER_0020,1153.51,INR,Wallet,AXIS,2026-07-14 02:32:00,success,,True,False
TXN_003910,CUST_00008,MER_0005,814.31,INR,Wallet,AXIS,2026-08-23 09:00:00,failed,insufficient_funds,True,False
TXN_003911,CUST_00590,MER_0023,4383.13,INR,UPI,HDFC,2026-07-13 08:40:00,failed,bank_timeout,False,True
TXN_003912,CUST_00601,MER_0014,4631.15,INR,Card,HDFC,2026-07-08 03:32:00,success,,True,False
TXN_003913,CUST_00951,MER_0015,12681.2,INR,NetBanking,YES,2026-08-03 21:33:00,success,,True,True
TXN_003914,CUST_01545,MER_0002,3816.08,INR,Wallet,SBI,2026-07-31 20:02:00,success,,True,False
TXN_003915,CUST_01098,MER_0017,2153.43,INR,UPI,HDFC,2026-08-06 02:10:00,success,,True,False
TXN_003916,CUST_00052,MER_0048,3211.01,INR,NetBanking,SBI,2026-08-24 04:25:00,success,,True,False
TXN_003917,CUST_00699,MER_0029,6599.67,INR,Card,ICICI,2026-08-24 09:55:00,failed,insufficient_funds,True,False
TXN_003918,CUST_00572,MER_0031,1448.8,INR,UPI,SBI,2026-08-12 13:30:00,success,,True,True
TXN_003919,CUST_01933,MER_0049,1906.13,INR,Card,ICICI,2026-07-15 02:07:00,success,,True,False
TXN_003920,CUST_01606,MER_0019,453.2,INR,UPI,HDFC,2026-08-20 02:42:00,success,,True,False
TXN_003921,CUST_01229,MER_0004,2725.65,INR,UPI,KOTAK,2026-08-21 11:52:00,failed,bank_declined,True,False
TXN_003922,CUST_00336,MER_0028,2546.43,INR,UPI,ICICI,2026-08-18 07:58:00,failed,network_error,False,False
TXN_003923,CUST_01043,MER_0019,1666.53,INR,UPI,YES,2026-08-26 07:16:00,success,,True,False
TXN_003924,CUST_01366,MER_0007,9336.56,INR,Wallet,YES,2026-08-13 09:55:00,success,,True,False
TXN_003925,CUST_00999,MER_0016,758.69,INR,Card,YES,2026-07-01 16:56:00,success,,True,False
TXN_003926,CUST_01770,MER_0041,6329.7,INR,UPI,AXIS,2026-08-06 23:21:00,success,,True,False
TXN_003927,CUST_01553,MER_0004,4188.55,INR,UPI,KOTAK,2026-07-15 00:28:00,failed,bank_declined,True,False
TXN_003928,CUST_01659,MER_0016,21346.34,INR,UPI,ICICI,2026-07-24 22:20:00,success,,True,False
TXN_003929,CUST_01262,MER_0016,2319.26,INR,UPI,KOTAK,2026-07-31 01:10:00,failed,network_error,True,True
TXN_003930,CUST_01713,MER_0037,791.82,INR,UPI,HDFC,2026-07-06 03:56:00,success,,True,False
TXN_003931,CUST_00200,MER_0037,2046.7,INR,Card,SBI,2026-08-11 00:36:00,success,,True,False
TXN_003932,CUST_00496,MER_0002,2204.1,INR,UPI,YES,2026-07-23 01:06:00,success,,True,False
TXN_003933,CUST_00908,MER_0010,2649.47,INR,Card,KOTAK,2026-07-18 15:15:00,success,,True,False
TXN_003934,CUST_01274,MER_0004,1923.23,INR,UPI,ICICI,2026-08-17 20:41:00,success,,True,False
TXN_003935,CUST_00623,MER_0005,4050.44,INR,UPI,YES,2026-07-07 03:05:00,success,,True,False
TXN_003936,CUST_01566,MER_0045,1789.87,INR,Card,YES,2026-08-23 13:00:00,failed,expired_card,True,False
TXN_003937,CUST_00949,MER_0013,2165.73,INR,UPI,HDFC,2026-07-10 22:47:00,success,,True,False
TXN_003938,CUST_00714,MER_0022,367.24,INR,Card,KOTAK,2026-07-10 05:28:00,failed,network_error,True,False
TXN_003939,CUST_00808,MER_0014,1114.94,INR,Card,SBI,2026-08-18 14:38:00,failed,authentication_failure,True,True
TXN_003940,CUST_01087,MER_0021,6983.18,INR,Card,ICICI,2026-08-14 16:43:00,success,,True,True
TXN_003941,CUST_00735,MER_0007,1142.53,INR,Card,SBI,2026-08-16 05:09:00,failed,insufficient_funds,True,False
TXN_003942,CUST_00699,MER_0046,1725.53,INR,Card,ICICI,2026-07-22 01:43:00,success,,True,False
TXN_003943,CUST_01479,MER_0009,9922.46,INR,Card,SBI,2026-07-15 21:52:00,success,,True,True
TXN_003944,CUST_01566,MER_0037,1822.34,INR,UPI,YES,2026-08-24 23:20:00,success,,True,False
TXN_003945,CUST_01714,MER_0046,1245.89,INR,Card,AXIS,2026-07-19 22:55:00,success,,True,False
TXN_003946,CUST_00100,MER_0038,4229.3,INR,UPI,ICICI,2026-07-15 17:46:00,success,,True,True
TXN_003947,CUST_00849,MER_0005,1722.22,INR,UPI,ICICI,2026-07-06 08:10:00,success,,True,True
TXN_003948,CUST_01121,MER_0041,1244.94,INR,UPI,YES,2026-07-14 01:43:00,failed,network_error,True,False
TXN_003949,CUST_00032,MER_0034,2355.04,INR,NetBanking,SBI,2026-08-15 03:32:00,failed,bank_timeout,True,True
TXN_003950,CUST_00421,MER_0021,519.43,INR,NetBanking,AXIS,2026-07-04 19:38:00,success,,True,False
TXN_003951,CUST_01793,MER_0007,2486.09,INR,UPI,HDFC,2026-08-03 12:03:00,success,,True,False
TXN_003952,CUST_01926,MER_0014,4023.56,INR,UPI,ICICI,2026-07-08 07:41:00,success,,True,True
TXN_003953,CUST_00040,MER_0048,2849.1,INR,Card,ICICI,2026-07-25 22:10:00,failed,authentication_failure,False,False
TXN_003954,CUST_01087,MER_0029,2299.68,INR,NetBanking,SBI,2026-07-18 20:25:00,success,,True,False
TXN_003955,CUST_01179,MER_0016,2105.61,INR,Card,ICICI,2026-07-29 21:46:00,failed,bank_declined,False,False
TXN_003956,CUST_01290,MER_0004,2642.42,INR,Card,KOTAK,2026-07-18 13:30:00,failed,bank_declined,True,True
TXN_003957,CUST_01644,MER_0023,3688.28,INR,UPI,KOTAK,2026-08-03 04:26:00,success,,True,False
TXN_003958,CUST_01504,MER_0047,1448.06,INR,UPI,HDFC,2026-08-19 17:26:00,failed,network_error,True,False
TXN_003959,CUST_00413,MER_0047,1599.75,INR,NetBanking,SBI,2026-08-01 16:25:00,success,,True,False
TXN_003960,CUST_00258,MER_0022,7204.46,INR,Card,YES,2026-07-23 07:28:00,success,,True,False
TXN_003961,CUST_00997,MER_0050,185.52,INR,UPI,SBI,2026-08-26 08:00:00,failed,bank_timeout,True,False
TXN_003962,CUST_00598,MER_0026,2508.44,INR,UPI,ICICI,2026-07-06 03:24:00,success,,True,False
TXN_003963,CUST_01287,MER_0028,636.07,INR,Card,HDFC,2026-08-07 11:20:00,success,,True,False
TXN_003964,CUST_01536,MER_0016,3126.85,INR,UPI,YES,2026-07-08 06:29:00,failed,bank_timeout,True,False
TXN_003965,CUST_00423,MER_0035,3911.64,INR,Card,HDFC,2026-07-01 09:47:00,success,,True,False
TXN_003966,CUST_01877,MER_0003,292.52,INR,UPI,HDFC,2026-07-26 06:13:00,success,,True,False
TXN_003967,CUST_00912,MER_0020,7281.64,INR,UPI,AXIS,2026-08-05 09:12:00,success,,True,False
TXN_003968,CUST_00392,MER_0021,1352.64,INR,UPI,AXIS,2026-07-22 04:35:00,success,,True,False
TXN_003969,CUST_00076,MER_0046,4227.03,INR,NetBanking,AXIS,2026-08-21 15:03:00,success,,True,True
TXN_003970,CUST_01056,MER_0029,4415.42,INR,Wallet,YES,2026-08-16 01:10:00,success,,True,False
TXN_003971,CUST_01015,MER_0043,1210.32,INR,Wallet,HDFC,2026-08-24 07:59:00,success,,True,False
TXN_003972,CUST_00109,MER_0001,4139.66,INR,Wallet,KOTAK,2026-07-07 19:24:00,success,,True,False
TXN_003973,CUST_00208,MER_0027,1792.93,INR,Card,YES,2026-07-17 09:28:00,success,,True,False
TXN_003974,CUST_00815,MER_0029,465.4,INR,Wallet,YES,2026-08-14 18:23:00,success,,True,False
TXN_003975,CUST_00048,MER_0017,6211.72,INR,UPI,ICICI,2026-07-03 10:44:00,failed,authentication_failure,True,False
TXN_003976,CUST_00004,MER_0001,1232.01,INR,Card,ICICI,2026-07-04 03:59:00,success,,True,False
TXN_003977,CUST_00001,MER_0021,1767.9,INR,Card,KOTAK,2026-08-13 08:17:00,failed,network_error,True,False
TXN_003978,CUST_01520,MER_0004,2331.31,INR,UPI,AXIS,2026-07-02 19:29:00,failed,bank_timeout,True,False
TXN_003979,CUST_00482,MER_0002,835.82,INR,UPI,AXIS,2026-07-17 12:14:00,failed,network_error,True,False
TXN_003980,CUST_00827,MER_0036,2224.31,INR,Card,ICICI,2026-08-25 09:37:00,success,,True,True
TXN_003981,CUST_00064,MER_0028,11140.14,INR,UPI,ICICI,2026-08-03 01:20:00,success,,True,False
TXN_003982,CUST_00402,MER_0006,2228.2,INR,UPI,KOTAK,2026-07-08 05:49:00,success,,True,True
TXN_003983,CUST_01045,MER_0025,5814.89,INR,UPI,YES,2026-08-12 12:43:00,failed,bank_declined,True,False
TXN_003984,CUST_01746,MER_0005,1657.51,INR,Card,SBI,2026-07-05 21:34:00,success,,True,False
