attempt_id,transaction_id,attempt_number,attempt_time,payment_method,failure_reason,response_code,processing_time_ms,status
ATT_0001877,TXN_004650,1,2026-08-14 15:10:00,UPI,bank_timeout,TIMEOUT,1537,failed
ATT_0001878,TXN_004650,2,2026-08-14 16:01:00,UPI,bank_timeout,TIMEOUT,3275,failed
ATT_0001879,TXN_004654,1,2026-07-05 18:21:00,UPI,bank_timeout,TIMEOUT,2638,failed
ATT_0001880,TXN_004657,1,2026-07-26 07:23:00,Card,bank_declined,BANK_DECLINED,1448,failed
ATT_0001881,TXN_004658,1,2026-07-11 07:10:00,UPI,bank_declined,BANK_DECLINED,1457,failed
ATT_0001882,TXN_004658,2,2026-07-11 07:22:00,UPI,bank_declined,BANK_DECLINED,3643,failed
ATT_0001883,TXN_004659,1,2026-07-27 01:40:00,NetBanking,network_error,NETWORK_ERROR,3801,failed
ATT_0001884,TXN_004664,1,2026-07-08 09:00:00,Card,expired_card,CARD_EXPIRED,2859,failed
ATT_0001885,TXN_004664,2,2026-07-08 09:19:00,Card,expired_card,CARD_EXPIRED,1651,failed
ATT_0001886,TXN_004665,1,2026-08-12 06:53:00,NetBanking,bank_timeout,TIMEOUT,2537,failed
ATT_0001887,TXN_004666,1,2026-07-05 12:30:00,UPI,bank_declined,BANK_DECLINED,2420,failed
ATT_0001888,TXN_004666,2,2026-07-05 13:26:00,UPI,bank_declined,BANK_DECLINED,2761,failed
ATT_0001889,TXN_004666,3,2026-07-05 13:35:00,UPI,bank_declined,BANK_DECLINED,1619,failed
ATT_0001890,TXN_004667,1,2026-07-17 11:52:00,Wallet,bank_timeout,TIMEOUT,2642,failed
ATT_0001891,TXN_004670,1,2026-07-22 00:15:00,UPI,bank_timeout,TIMEOUT,3293,failed
ATT_0001892,TXN_004670,2,2026-07-22 01:05:00,UPI,bank_timeout,TIMEOUT,638,failed
ATT_0001893,TXN_004671,1,2026-07-05 09:13:00,UPI,bank_timeout,TIMEOUT,3709,failed
ATT_0001894,TXN_004671,2,2026-07-05 10:05:00,UPI,bank_timeout,TIMEOUT,1984,failed
ATT_0001895,TXN_004675,1,2026-07-17 13:21:00,Card,expired_card,CARD_EXPIRED,643,failed
ATT_0001896,TXN_004678,1,2026-07-25 11:17:00,UPI,bank_timeout,TIMEOUT,2972,failed
ATT_0001897,TXN_004678,2,2026-07-25 11:29:00,UPI,bank_timeout,TIMEOUT,1733,failed
ATT_0001898,TXN_004680,1,2026-07-12 19:40:00,Card,bank_declined,BANK_DECLINED,2212,failed
ATT_0001899,TXN_004682,1,2026-07-23 11:28:00,UPI,bank_declined,BANK_DECLINED,4888,failed
ATT_0001900,TXN_004684,1,2026-08-24 00:32:00,Card,expired_card,CARD_EXPIRED,1496,failed
ATT_0001901,TXN_004691,1,2026-07-29 13:45:00,UPI,authentication_failure,AUTH_FAILED,3747,failed
ATT_0001902,TXN_004693,1,2026-08-23 13:50:00,NetBanking,bank_declined,BANK_DECLINED,4471,failed
ATT_0001903,TXN_004693,2,2026-08-23 14:41:00,NetBanking,bank_declined,BANK_DECLINED,4207,failed
ATT_0001904,TXN_004695,1,2026-07-08 14:40:00,NetBanking,bank_declined,BANK_DECLINED,4878,failed
ATT_0001905,TXN_004697,1,2026-07-12 04:18:00,Wallet,network_error,NETWORK_ERROR,3884,failed
ATT_0001906,TXN_004700,1,2026-07-19 02:31:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,935,failed
ATT_0001907,TXN_004700,2,2026-07-19 02:40:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,2983,failed
ATT_0001908,TXN_004700,3,2026-07-19 03:05:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,4392,failed
ATT_0001909,TXN_004705,1,2026-07-24 08:23:00,Wallet,insufficient_funds,INSUFFICIENT_FUNDS,420,failed
ATT_0001910,TXN_004705,2,2026-07-24 08:34:00,Wallet,insufficient_funds,INSUFFICIENT_FUNDS,1464,failed
ATT_0001911,TXN_004706,1,2026-08-19 20:28:00,UPI,network_error,NETWORK_ERROR,4010,failed
ATT_0001912,TXN_004706,2,2026-08-19 20:35:00,UPI,network_error,NETWORK_ERROR,2054,failed
ATT_0001913,TXN_004711,1,2026-08-02 04:13:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,3823,failed
ATT_0001914,TXN_004711,2,2026-08-02 05:06:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,1730,failed
ATT_0001915,TXN_004712,1,2026-08-20 00:50:00,UPI,authentication_failure,AUTH_FAILED,775,failed
ATT_0001916,TXN_004715,1,2026-07-09 00:51:00,NetBanking,bank_timeout,TIMEOUT,485,failed
ATT_0001917,TXN_004718,1,2026-08-24 01:12:00,UPI,authentication_failure,AUTH_FAILED,288,failed
ATT_0001918,TXN_004718,2,2026-08-24 01:22:00,UPI,authentication_failure,AUTH_FAILED,1793,failed
ATT_0001919,TXN_004719,1,2026-08-01 09:01:00,UPI,bank_timeout,TIMEOUT,4854,failed
ATT_0001920,TXN_004719,2,2026-08-01 09:27:00,UPI,bank_timeout,TIMEOUT,1215,failed
ATT_0001921,TXN_004719,3,2026-08-01 10:08:00,UPI,bank_timeout,TIMEOUT,821,failed
ATT_0001922,TXN_004721,1,2026-07-16 12:57:00,UPI,network_error,NETWORK_ERROR,3169,failed
ATT_0001923,TXN_004727,1,2026-07-23 07:42:00,NetBanking,bank_declined,BANK_DECLINED,4742,failed
ATT_0001924,TXN_004727,2,2026-07-23 08:21:00,NetBanking,bank_declined,BANK_DECLINED,4750,failed
ATT_0001925,TXN_004728,1,2026-08-08 16:56:00,UPI,network_error,NETWORK_ERROR,3463,failed
ATT_0001926,TXN_004731,1,2026-08-19 19:57:00,UPI,network_error,NETWORK_ERROR,3101,failed
ATT_0001927,TXN_004732,1,2026-08-03 01:40:00,Card,network_error,NETWORK_ERROR,4367,failed
ATT_0001928,TXN_004736,1,2026-08-03 12:19:00,Card,authentication_failure,AUTH_FAILED,1697,failed
ATT_0001929,TXN_004737,1,2026-07-08 09:32:00,UPI,bank_timeout,TIMEOUT,3314,failed
ATT_0001930,TXN_004737,2,2026-07-08 09:41:00,UPI,bank_timeout,TIMEOUT,4199,failed
ATT_0001931,TXN_004744,1,2026-08-21 14:48:00,UPI,bank_timeout,TIMEOUT,459,failed
ATT_0001932,TXN_004745,1,2026-07-27 02:45:00,UPI,network_error,NETWORK_ERROR,871,failed
ATT_0001933,TXN_004750,1,2026-08-17 16:50:00,NetBanking,bank_declined,BANK_DECLINED,4830,failed
ATT_0001934,TXN_004752,1,2026-07-28 18:44:00,Card,authentication_failure,AUTH_FAILED,4261,failed
ATT_0001935,TXN_004755,1,2026-08-20 12:41:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,1774,failed
ATT_0001936,TXN_004756,1,2026-08-11 22:54:00,Card,expired_card,CARD_EXPIRED,3909,failed
ATT_0001937,TXN_004759,1,2026-07-09 12:44:00,Wallet,bank_timeout,TIMEOUT,274,failed
ATT_0001938,TXN_004760,1,2026-07-12 03:05:00,UPI,network_error,NETWORK_ERROR,3191,failed
ATT_0001939,TXN_004766,1,2026-07-27 17:24:00,UPI,bank_timeout,TIMEOUT,2723,failed
ATT_0001940,TXN_004766,2,2026-07-27 17:32:00,UPI,bank_timeout,TIMEOUT,3067,failed
ATT_0001941,TXN_004769,1,2026-07-15 07:28:00,Card,network_error,NETWORK_ERROR,4013,failed
ATT_0001942,TXN_004770,1,2026-08-01 04:07:00,Card,network_error,NETWORK_ERROR,1050,failed
ATT_0001943,TXN_004770,2,2026-08-01 04:19:00,Card,network_error,NETWORK_ERROR,3181,failed
ATT_0001944,TXN_004772,1,2026-07-26 10:26:00,UPI,network_error,NETWORK_ERROR,4555,failed
ATT_0001945,TXN_004774,1,2026-08-03 23:06:00,UPI,bank_declined,BANK_DECLINED,4227,failed
ATT_0001946,TXN_004774,2,2026-08-03 23:44:00,UPI,bank_declined,BANK_DECLINED,2264,failed
ATT_0001947,TXN_004782,1,2026-08-24 09:49:00,UPI,bank_timeout,TIMEOUT,2964,failed
ATT_0001948,TXN_004782,2,2026-08-24 10:36:00,UPI,bank_timeout,TIMEOUT,3739,failed
ATT_0001949,TXN_004784,1,2026-07-22 07:13:00,Card,authentication_failure,AUTH_FAILED,1389,failed
ATT_0001950,TXN_004784,2,2026-07-22 07:48:00,Card,authentication_failure,AUTH_FAILED,1559,failed
ATT_0001951,TXN_004787,1,2026-08-01 16:05:00,NetBanking,network_error,NETWORK_ERROR,1425,failed
ATT_0001952,TXN_004792,1,2026-07-04 19:44:00,UPI,bank_timeout,TIMEOUT,1748,failed
ATT_0001953,TXN_004792,2,2026-07-04 20:39:00,UPI,bank_timeout,TIMEOUT,1619,failed
ATT_0001954,TXN_004794,1,2026-08-03 08:41:00,Wallet,network_error,NETWORK_ERROR,997,failed
ATT_0001955,TXN_004794,2,2026-08-03 09:33:00,Wallet,network_error,NETWORK_ERROR,373,failed
ATT_0001956,TXN_004799,1,2026-07-18 06:15:00,Card,expired_card,CARD_EXPIRED,520,failed
ATT_0001957,TXN_004810,1,2026-08-06 16:07:00,UPI,bank_timeout,TIMEOUT,435,failed
ATT_0001958,TXN_004814,1,2026-07-27 05:49:00,UPI,network_error,NETWORK_ERROR,2816,failed
ATT_0001959,TXN_004817,1,2026-07-05 03:59:00,UPI,network_error,NETWORK_ERROR,3870,failed
ATT_0001960,TXN_004818,1,2026-08-18 05:00:00,Card,bank_declined,BANK_DECLINED,4671,failed
ATT_0001961,TXN_004826,1,2026-08-22 00:36:00,Card,network_error,NETWORK_ERROR,3857,failed
ATT_0001962,TXN_004829,1,2026-07-21 09:04:00,UPI,bank_declined,BANK_DECLINED,2169,failed
ATT_0001963,TXN_004833,1,2026-08-05 02:12:00,UPI,bank_declined,BANK_DECLINED,2625,failed
ATT_0001964,TXN_004842,1,2026-07-09 22:37:00,Card,authentication_failure,AUTH_FAILED,2305,failed
ATT_0001965,TXN_004842,2,2026-07-09 23:07:00,Card,authentication_failure,AUTH_FAILED,2850,failed
ATT_0001966,TXN_004846,1,2026-07-12 04:48:00,UPI,bank_timeout,TIMEOUT,1003,failed
ATT_0001967,TXN_004846,2,2026-07-12 05:47:00,UPI,bank_timeout,TIMEOUT,2520,failed
ATT_0001968,TXN_004847,1,2026-07-17 05:25:00,UPI,bank_timeout,TIMEOUT,3995,failed
ATT_0001969,TXN_004849,1,2026-08-23 16:23:00,NetBanking,network_error,NETWORK_ERROR,2055,failed
ATT_0001970,TXN_004851,1,2026-08-02 07:07:00,Card,expired_card,CARD_EXPIRED,867,failed
ATT_0001971,TXN_004851,2,2026-08-02 07:25:00,Card,expired_card,CARD_EXPIRED,2753,failed
ATT_0001972,TXN_004852,1,2026-07-19 07:43:00,Wallet,network_error,NETWORK_ERROR,3268,failed
ATT_0001973,TXN_004855,1,2026-08-14 23:15:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,2236,failed
ATT_0001974,TXN_004859,1,2026-07-22 03:32:00,UPI,authentication_failure,AUTH_FAILED,2532,failed
ATT_0001975,TXN_004860,1,2026-07-21 09:32:00,UPI,network_error,NETWORK_ERROR,2090,failed
ATT_0001976,TXN_004860,2,2026-07-21 10:01:00,UPI,network_error,NETWORK_ERROR,3997,failed
ATT_0001977,TXN_004866,1,2026-08-01 08:55:00,UPI,bank_declined,BANK_DECLINED,2171,failed
ATT_0001978,TXN_004868,1,2026-07-18 01:46:00,UPI,authentication_failure,AUTH_FAILED,3754,failed
ATT_0001979,TXN_004871,1,2026-08-18 17:58:00,UPI,bank_timeout,TIMEOUT,4342,failed
ATT_0001980,TXN_004871,2,2026-08-18 18:16:00,UPI,bank_timeout,TIMEOUT,2678,failed
ATT_0001981,TXN_004871,3,2026-08-18 18:33:00,UPI,bank_timeout,TIMEOUT,3090,failed
ATT_0001982,TXN_004878,1,2026-07-09 20:50:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,1382,failed
ATT_0001983,TXN_004879,1,2026-07-29 20:03:00,Card,bank_declined,BANK_DECLINED,4786,failed
ATT_0001984,TXN_004887,1,2026-07-02 16:44:00,Card,bank_declined,BANK_DECLINED,492,failed
ATT_0001985,TXN_004888,1,2026-07-10 04:45:00,Card,authentication_failure,AUTH_FAILED,185,failed
ATT_0001986,TXN_004891,1,2026-08-09 01:03:00,Card,network_error,NETWORK_ERROR,3236,failed
ATT_0001987,TXN_004891,2,2026-08-09 01:42:00,Card,network_error,NETWORK_ERROR,2469,failed
ATT_0001988,TXN_004894,1,2026-08-05 04:55:00,UPI,bank_timeout,TIMEOUT,2236,failed
ATT_0001989,TXN_004895,1,2026-08-10 19:27:00,UPI,authentication_failure,AUTH_FAILED,1742,failed
ATT_0001990,TXN_004901,1,2026-08-04 19:13:00,Wallet,network_error,NETWORK_ERROR,3065,failed
ATT_0001991,TXN_004905,1,2026-07-04 07:42:00,Wallet,bank_declined,BANK_DECLINED,343,failed
ATT_0001992,TXN_004907,1,2026-08-20 03:06:00,UPI,authentication_failure,AUTH_FAILED,3792,failed
ATT_0001993,TXN_004907,2,2026-08-20 03:35:00,UPI,authentication_failure,AUTH_FAILED,2771,failed
ATT_0001994,TXN_004910,1,2026-07-02 02:45:00,UPI,authentication_failure,AUTH_FAILED,3133,failed
ATT_0001995,TXN_004910,2,2026-07-02 03:33:00,UPI,authentication_failure,AUTH_FAILED,2690,failed
ATT_0001996,TXN_004911,1,2026-07-01 15:22:00,UPI,network_error,NETWORK_ERROR,264,failed
ATT_0001997,TXN_004915,1,2026-08-02 02:24:00,Card,authentication_failure,AUTH_FAILED,3820,failed
ATT_0001998,TXN_004917,1,2026-08-17 07:20:00,Card,authentication_failure,AUTH_FAILED,3729,failed
ATT_0001999,TXN_004920,1,2026-07-26 05:27:00,Wallet,insufficient_funds,INSUFFICIENT_FUNDS,4929,failed
ATT_0002000,TXN_004920,2,2026-07-26 06:18:00,Wallet,insufficient_funds,INSUFFICIENT_FUNDS,4793,failed
ATT_0002001,TXN_004926,1,2026-08-25 11:44:00,UPI,network_error,NETWORK_ERROR,2864,failed
ATT_0002002,TXN_004931,1,2026-08-10 05:46:00,NetBanking,bank_declined,BANK_DECLINED,1986,failed
ATT_0002003,TXN_004941,1,2026-07-08 02:51:00,UPI,bank_declined,BANK_DECLINED,938,failed
ATT_0002004,TXN_004943,1,2026-08-11 09:15:00,Card,bank_declined,BANK_DECLINED,2294,failed
ATT_0002005,TXN_004943,2,2026-08-11 10:03:00,Card,bank_declined,BANK_DECLINED,2532,failed
ATT_0002006,TXN_004944,1,2026-08-15 10:16:00,UPI,bank_declined,BANK_DECLINED,4617,failed
ATT_0002007,TXN_004944,2,2026-08-15 11:01:00,UPI,bank_declined,BANK_DECLINED,3484,failed
ATT_0002008,TXN_004949,1,2026-08-22 03:35:00,UPI,network_error,NETWORK_ERROR,2715,failed
ATT_0002009,TXN_004953,1,2026-07-28 04:15:00,Card,authentication_failure,AUTH_FAILED,2270,failed
ATT_0002010,TXN_004954,1,2026-07-22 16:12:00,UPI,bank_timeout,TIMEOUT,3616,failed
ATT_0002011,TXN_004957,1,2026-08-14 23:25:00,Card,bank_declined,BANK_DECLINED,1459,failed
ATT_0002012,TXN_004958,1,2026-08-10 15:13:00,UPI,network_error,NETWORK_ERROR,3559,failed
ATT_0002013,TXN_004964,1,2026-08-15 21:46:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,1169,failed
ATT_0002014,TXN_004968,1,2026-07-23 18:01:00,UPI,network_error,NETWORK_ERROR,2891,failed
ATT_0002015,TXN_004970,1,2026-07-01 21:46:00,UPI,bank_timeout,TIMEOUT,3242,failed
ATT_0002016,TXN_004974,1,2026-07-09 19:18:00,UPI,bank_declined,BANK_DECLINED,3066,failed
ATT_0002017,TXN_004974,2,2026-07-09 19:40:00,UPI,bank_declined,BANK_DECLINED,4933,failed
ATT_0002018,TXN_004974,3,2026-07-09 20:02:00,UPI,bank_declined,BANK_DECLINED,3747,failed
ATT_0002019,TXN_004975,1,2026-08-18 02:00:00,NetBanking,bank_timeout,TIMEOUT,3105,failed
ATT_0002020,TXN_004981,1,2026-08-08 03:29:00,UPI,network_error,NETWORK_ERROR,1942,failed
ATT_0002021,TXN_004984,1,2026-08-13 07:25:00,UPI,bank_timeout,TIMEOUT,3879,failed
ATT_0002022,TXN_004986,1,2026-07-16 05:38:00,UPI,authentication_failure,AUTH_FAILED,3885,failed
ATT_0002023,TXN_004987,1,2026-07-22 18:17:00,Wallet,bank_declined,BANK_DECLINED,1618,failed
ATT_0002024,TXN_004988,1,2026-08-03 20:45:00,UPI,authentication_failure,AUTH_FAILED,4437,failed
ATT_0002025,TXN_004988,2,2026-08-03 21:12:00,UPI,authentication_failure,AUTH_FAILED,4306,failed
ATT_0002026,TXN_004991,1,2026-07-01 14:09:00,UPI,bank_timeout,TIMEOUT,2930,failed
ATT_0002027,TXN_004991,2,2026-07-01 14:26:00,UPI,bank_timeout,TIMEOUT,2678,failed
ATT_0002028,TXN_004993,1,2026-08-13 07:35:00,NetBanking,bank_timeout,TIMEOUT,411,failed
ATT_0002029,TXN_004993,2,2026-08-13 08:35:00,NetBanking,bank_timeout,TIMEOUT,350,failed
ATT_0002030,TXN_004993,3,2026-08-13 09:19:00,NetBanking,bank_timeout,TIMEOUT,813,failed
ATT_0002031,TXN_004994,1,2026-07-13 07:41:00,UPI,bank_declined,BANK_DECLINED,1548,failed
ATT_0002032,TXN_004994,2,2026-07-13 08:05:00,UPI,bank_declined,BANK_DECLINED,2234,failed
ATT_0002033,TXN_004995,1,2026-07-08 04:47:00,Card,network_error,NETWORK_ERROR,3686,failed
ATT_0002034,TXN_005000,1,2026-07-07 18:23:00,UPI,network_error,NETWORK_ERROR,3343,failed
ATT_0002035,TXN_005008,1,2026-07-06 01:55:00,Wallet,bank_timeout,TIMEOUT,2565,failed
ATT_0002036,TXN_005012,1,2026-07-23 09:44:00,UPI,authentication_failure,AUTH_FAILED,3851,failed
ATT_0002037,TXN_005013,1,2026-07-31 13:31:00,UPI,bank_timeout,TIMEOUT,2897,failed
ATT_0002038,TXN_005013,2,2026-07-31 13:46:00,UPI,bank_timeout,TIMEOUT,1319,failed
ATT_0002039,TXN_005018,1,2026-08-08 12:44:00,UPI,bank_timeout,TIMEOUT,2443,failed
ATT_0002040,TXN_005018,2,2026-08-08 13:40:00,UPI,bank_timeout,TIMEOUT,1653,failed
ATT_0002041,TXN_005018,3,2026-08-08 14:01:00,UPI,bank_timeout,TIMEOUT,189,failed
ATT_0002042,TXN_005024,1,2026-08-16 10:31:00,Card,expired_card,CARD_EXPIRED,4202,failed
ATT_0002043,TXN_005040,1,2026-07-15 16:22:00,UPI,bank_declined,BANK_DECLINED,2976,failed
ATT_0002044,TXN_005040,2,2026-07-15 17:06:00,UPI,bank_declined,BANK_DECLINED,1537,failed
ATT_0002045,TXN_005047,1,2026-08-24 01:15:00,UPI,authentication_failure,AUTH_FAILED,3253,failed
ATT_0002046,TXN_005049,1,2026-08-23 03:52:00,NetBanking,bank_timeout,TIMEOUT,2029,failed
ATT_0002047,TXN_005049,2,2026-08-23 04:50:00,NetBanking,bank_timeout,TIMEOUT,1620,failed
ATT_0002048,TXN_005052,1,2026-08-22 11:12:00,UPI,bank_timeout,TIMEOUT,2406,failed
ATT_0002049,TXN_005056,1,2026-07-12 07:47:00,UPI,network_error,NETWORK_ERROR,1741,failed
ATT_0002050,TXN_005057,1,2026-08-09 21:59:00,UPI,bank_timeout,TIMEOUT,3936,failed
ATT_0002051,TXN_005057,2,2026-08-09 22:21:00,UPI,bank_timeout,TIMEOUT,2666,failed
ATT_0002052,TXN_005064,1,2026-08-15 04:04:00,UPI,bank_declined,BANK_DECLINED,3964,failed
ATT_0002053,TXN_005069,1,2026-07-10 22:02:00,UPI,bank_timeout,TIMEOUT,3091,failed
ATT_0002054,TXN_005069,2,2026-07-10 22:19:00,UPI,bank_timeout,TIMEOUT,4689,failed
ATT_0002055,TXN_005069,3,2026-07-10 22:59:00,UPI,bank_timeout,TIMEOUT,1560,failed
ATT_0002056,TXN_005074,1,2026-08-10 13:33:00,NetBanking,bank_declined,BANK_DECLINED,963,failed
ATT_0002057,TXN_005075,1,2026-07-23 18:07:00,UPI,network_error,NETWORK_ERROR,1464,failed
ATT_0002058,TXN_005076,1,2026-07-26 11:42:00,UPI,bank_declined,BANK_DECLINED,3134,failed
ATT_0002059,TXN_005077,1,2026-07-08 12:50:00,Card,bank_declined,BANK_DECLINED,4887,failed
ATT_0002060,TXN_005078,1,2026-07-30 16:42:00,UPI,bank_declined,BANK_DECLINED,3807,failed
ATT_0002061,TXN_005081,1,2026-07-30 11:37:00,UPI,network_error,NETWORK_ERROR,2413,failed
ATT_0002062,TXN_005082,1,2026-08-07 07:34:00,NetBanking,network_error,NETWORK_ERROR,2454,failed
ATT_0002063,TXN_005092,1,2026-07-28 20:32:00,Wallet,bank_declined,BANK_DECLINED,218,failed
ATT_0002064,TXN_005096,1,2026-08-17 04:03:00,UPI,network_error,NETWORK_ERROR,3519,failed
ATT_0002065,TXN_005101,1,2026-08-20 09:35:00,UPI,bank_declined,BANK_DECLINED,1306,failed
ATT_0002066,TXN_005101,2,2026-08-20 10:15:00,UPI,bank_declined,BANK_DECLINED,3596,failed
ATT_0002067,TXN_005119,1,2026-08-22 11:39:00,Wallet,bank_declined,BANK_DECLINED,3075,failed
ATT_0002068,TXN_005119,2,2026-08-22 11:45:00,Wallet,bank_declined,BANK_DECLINED,4373,failed
ATT_0002069,TXN_005119,3,2026-08-22 12:13:00,Wallet,bank_declined,BANK_DECLINED,1362,failed
ATT_0002070,TXN_005128,1,2026-07-22 00:17:00,UPI,network_error,NETWORK_ERROR,215,failed
ATT_0002071,TXN_005136,1,2026-07-08 13:14:00,Card,authentication_failure,AUTH_FAILED,1741,failed
ATT_0002072,TXN_005137,1,2026-07-19 04:16:00,NetBanking,bank_timeout,TIMEOUT,2699,failed
ATT_0002073,TXN_005139,1,2026-07-17 18:32:00,UPI,network_error,NETWORK_ERROR,1599,failed
ATT_0002074,TXN_005144,1,2026-07-15 10:45:00,NetBanking,bank_timeout,TIMEOUT,2189,failed
ATT_0002075,TXN_005144,2,2026-07-15 11:06:00,NetBanking,bank_timeout,TIMEOUT,864,failed
ATT_0002076,TXN_005148,1,2026-08-24 03:22:00,UPI,bank_declined,BANK_DECLINED,1149,failed
ATT_0002077,TXN_005149,1,2026-07-04 00:37:00,Card,network_error,NETWORK_ERROR,4337,failed
ATT_0002078,TXN_005150,1,2026-07-09 02:00:00,UPI,bank_declined,BANK_DECLINED,3096,failed
ATT_0002079,TXN_005150,2,2026-07-09 02:11:00,UPI,bank_declined,BANK_DECLINED,4258,failed
ATT_0002080,TXN_005158,1,2026-07-02 00:43:00,Card,network_error,NETWORK_ERROR,2745,failed
ATT_0002081,TXN_005160,1,2026-08-23 19:19:00,UPI,network_error,NETWORK_ERROR,728,failed
ATT_0002082,TXN_005160,2,2026-08-23 19:25:00,UPI,network_error,NETWORK_ERROR,4573,failed
ATT_0002083,TXN_005161,1,2026-08-07 16:25:00,UPI,bank_declined,BANK_DECLINED,722,failed
ATT_0002084,TXN_005165,1,2026-08-15 12:31:00,Card,network_error,NETWORK_ERROR,2867,failed
ATT_0002085,TXN_005166,1,2026-08-25 06:02:00,Wallet,insufficient_funds,INSUFFICIENT_FUNDS,2145,failed
ATT_0002086,TXN_005166,2,2026-08-25 06:58:00,Wallet,insufficient_funds,INSUFFICIENT_FUNDS,4171,failed
ATT_0002087,TXN_005167,1,2026-07-10 10:45:00,UPI,authentication_failure,AUTH_FAILED,3373,failed
ATT_0002088,TXN_005169,1,2026-08-09 06:16:00,UPI,bank_declined,BANK_DECLINED,1242,failed
ATT_0002089,TXN_005173,1,2026-07-31 03:23:00,UPI,network_error,NETWORK_ERROR,3701,failed
ATT_0002090,TXN_005175,1,2026-07-08 06:14:00,Card,expired_card,CARD_EXPIRED,857,failed
ATT_0002091,TXN_005187,1,2026-07-15 04:27:00,NetBanking,bank_timeout,TIMEOUT,3603,failed
ATT_0002092,TXN_005200,1,2026-08-08 18:01:00,UPI,authentication_failure,AUTH_FAILED,1763,failed
ATT_0002093,TXN_005201,1,2026-08-16 12:09:00,UPI,network_error,NETWORK_ERROR,3704,failed
ATT_0002094,TXN_005204,1,2026-08-06 15:00:00,UPI,network_error,NETWORK_ERROR,420,failed
ATT_0002095,TXN_005205,1,2026-07-11 08:53:00,UPI,bank_timeout,TIMEOUT,4018,failed
ATT_0002096,TXN_005206,1,2026-08-19 20:50:00,Card,expired_card,CARD_EXPIRED,2616,failed
ATT_0002097,TXN_005211,1,2026-08-14 19:36:00,UPI,bank_declined,BANK_DECLINED,284,failed
ATT_0002098,TXN_005211,2,2026-08-14 20:01:00,UPI,bank_declined,BANK_DECLINED,680,failed
ATT_0002099,TXN_005211,3,2026-08-14 21:01:00,UPI,bank_declined,BANK_DECLINED,2339,failed
ATT_0002100,TXN_005219,1,2026-07-17 12:20:00,NetBanking,network_error,NETWORK_ERROR,4374,failed
ATT_0002101,TXN_005223,1,2026-07-28 11:43:00,UPI,bank_timeout,TIMEOUT,2682,failed
ATT_0002102,TXN_005229,1,2026-08-11 04:01:00,UPI,bank_declined,BANK_DECLINED,2027,failed
ATT_0002103,TXN_005232,1,2026-08-05 09:48:00,Card,authentication_failure,AUTH_FAILED,4734,failed
ATT_0002104,TXN_005233,1,2026-08-11 14:03:00,Card,bank_declined,BANK_DECLINED,2820,failed
ATT_0002105,TXN_005236,1,2026-08-13 12:46:00,NetBanking,network_error,NETWORK_ERROR,1993,failed
ATT_0002106,TXN_005243,1,2026-08-23 20:27:00,UPI,bank_timeout,TIMEOUT,3325,failed
ATT_0002107,TXN_005243,2,2026-08-23 21:23:00,UPI,bank_timeout,TIMEOUT,299,failed
ATT_0002108,TXN_005245,1,2026-07-15 05:51:00,UPI,bank_timeout,TIMEOUT,1244,failed
ATT_0002109,TXN_005254,1,2026-08-05 21:53:00,UPI,network_error,NETWORK_ERROR,1023,failed
ATT_0002110,TXN_005256,1,2026-07-28 13:53:00,Wallet,bank_declined,BANK_DECLINED,180,failed
ATT_0002111,TXN_005260,1,2026-07-19 04:38:00,Card,bank_declined,BANK_DECLINED,2356,failed
ATT_0002112,TXN_005261,1,2026-08-11 13:34:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,2895,failed
ATT_0002113,TXN_005263,1,2026-07-23 14:47:00,Card,authentication_failure,AUTH_FAILED,4039,failed
ATT_0002114,TXN_005264,1,2026-07-11 06:01:00,Card,bank_declined,BANK_DECLINED,3486,failed
ATT_0002115,TXN_005264,2,2026-07-11 06:41:00,Card,bank_declined,BANK_DECLINED,1464,failed
ATT_0002116,TXN_005267,1,2026-08-25 15:30:00,UPI,network_error,NETWORK_ERROR,3486,failed
ATT_0002117,TXN_005267,2,2026-08-25 15:56:00,UPI,network_error,NETWORK_ERROR,3748,failed
ATT_0002118,TXN_005268,1,2026-07-16 09:58:00,UPI,bank_timeout,TIMEOUT,2715,failed
ATT_0002119,TXN_005269,1,2026-08-02 14:46:00,UPI,network_error,NETWORK_ERROR,3848,failed
ATT_0002120,TXN_005269,2,2026-08-02 14:54:00,UPI,network_error,NETWORK_ERROR,3268,failed
ATT_0002121,TXN_005271,1,2026-08-09 03:17:00,NetBanking,authentication_failure,AUTH_FAILED,3022,failed
ATT_0002122,TXN_005276,1,2026-07-25 18:58:00,Card,network_error,NETWORK_ERROR,4389,failed
ATT_0002123,TXN_005276,2,2026-07-25 19:06:00,Card,network_error,NETWORK_ERROR,4533,failed
ATT_0002124,TXN_005277,1,2026-07-20 18:18:00,UPI,network_error,NETWORK_ERROR,407,failed
